,label,intensity,symmetry
705,1,47.41,67.89901960784314
706,1,57.44,86.64647058823529
707,1,49.89,67.57196078431372
708,1,59.57,81.98196078431371
709,1,58.1,86.97960784313725
710,1,47.69,70.09725490196078
711,1,51.96,72.85078431372548
712,1,69.76,68.41784313725489
713,1,44.02,72.04843137254902
714,1,51.45,73.39176470588235
715,1,51.16,67.57411764705881
716,1,46.24,81.77627450980393
717,1,64.2,61.09372549019608
718,1,44.98,69.9343137254902
719,1,48.34,79.28235294117647
720,1,52.91,88.02686274509804
721,1,47.88,83.90862745098039
722,1,51.36,86.19254901960784
723,1,54.27,82.35901960784314
724,1,49.28,75.46254901960785
725,1,53.05,72.28176470588235
726,1,47.17,76.87588235294118
727,1,52.28,84.53274509803921
728,1,63.53,60.00333333333333
729,1,53.03,75.37705882352941
730,1,57.4,87.9607843137255
731,1,58.2,72.17078431372549
732,1,61.37,87.99235294117648
733,1,72.25,74.6921568627451
734,1,50.35,79.44078431372549
735,1,47.85,75.80411764705883
736,1,53.03,66.59803921568627
737,1,50.21,84.54509803921569
738,1,56.2,86.33568627450981
739,1,52.83,82.30960784313726
740,1,45.76,68.67156862745098
741,1,62.82,87.7056862745098
742,1,54.43,85.08686274509805
743,1,63.83,73.0078431372549
744,1,57.47,85.21764705882353
745,1,45.74,76.4286274509804
746,1,47.73,75.02823529411765
747,1,46.82,82.74980392156863
748,1,54.83,87.70509803921568
749,1,56.34,82.28254901960784
750,1,55.3,88.93980392156863
751,1,53.9,73.47882352941176
752,1,54.28,88.24627450980392
753,1,64.42,59.00941176470588
754,1,62.05,76.99980392156863
755,1,53.08,68.85176470588235
756,1,58.89,73.09509803921569
757,1,51.4,74.20803921568628
758,1,50.48,70.33254901960784
759,1,71.26,82.92176470588235
760,1,58.15,89.47156862745098
761,1,53.66,81.0370588235294
762,1,61.2,68.55823529411765
763,1,52.61,87.41078431372549
764,1,53.01,75.4456862745098
765,1,64.31,64.01901960784313
766,1,65.25,81.24313725490197
767,1,43.97,71.76823529411764
768,1,53.9,66.03607843137254
769,1,69.09,61.50019607843137
770,1,51.22,84.11960784313726
771,1,64.78,80.49705882352941
772,1,49.77,73.52549019607844
773,1,48.24,71.24941176470588
774,1,44.52,77.77941176470588
775,1,45.53,69.01588235294118
776,1,48.24,68.95843137254901
777,1,58.35,86.97803921568627
778,1,57.53,73.01176470588236
779,1,50.05,77.32980392156863
780,1,62.2,89.03078431372549
781,1,72.38,66.13019607843137
782,1,50.98,78.26137254901961
783,1,53.73,87.86882352941177
784,1,65.39,80.45470588235294
785,1,55.07,83.29901960784314
786,1,44.26,70.75411764705882
787,1,49.37,73.63313725490195
788,1,50.88,83.05490196078432
789,1,46.35,80.46764705882353
790,1,58.83,88.75274509803921
791,1,50.59,74.48607843137255
792,1,51.28,75.86058823529413
793,1,55.36,59.13843137254902
794,1,50.75,75.63333333333333
795,1,49.52,82.10686274509804
796,1,68.89,80.0335294117647
797,1,49.9,74.6
798,1,45.29,77.02450980392157
799,1,55.42,80.27588235294118
800,1,58.18,58.17705882352941
801,1,58.79,86.08274509803923
802,1,57.87,57.91745098039216
803,1,45.11,70.9364705882353
804,1,71.67,73.8456862745098
805,1,62.45,64.48392156862745
806,1,53.27,66.01686274509804
807,1,58.36,64.29274509803922
808,1,62.95,87.91960784313726
809,1,46.66,73.5243137254902
810,1,67.75,69.82196078431373
811,1,45.03,77.18137254901961
812,1,74.21,79.0143137254902
813,1,52.25,76.3849019607843
814,1,61.13,57.87647058823529
815,1,72.35,83.37666666666667
816,1,47.95,71.44549019607842
817,1,69.17,73.30137254901962
818,1,57.46,86.66980392156862
819,1,66.31,84.38803921568628
820,1,62.73,69.0678431372549
821,1,51.64,80.50666666666666
822,1,50.4,82.38764705882352
823,1,50.56,86.35549019607842
824,1,50.36,83.54666666666667
825,1,53.47,86.45235294117647
826,1,61.64,78.81333333333333
827,1,58.44,86.81725490196078
828,1,68.92,77.00098039215686
829,1,49.43,80.48294117647058
830,1,72.85,76.22431372549019
831,1,46.69,67.84176470588235
832,1,64.0,69.94745098039215
833,1,48.58,83.62019607843138
834,1,54.78,83.19176470588235
835,1,59.51,67.95470588235294
836,1,55.32,60.05294117647059
837,1,49.35,77.79666666666667
838,1,71.78,65.69745098039215
839,1,52.49,72.35
840,1,62.95,80.76313725490196
841,1,44.6,77.45490196078431
842,1,66.5,66.4056862745098
843,1,61.07,87.25999999999999
844,1,64.03,86.43529411764706
845,1,59.33,89.08313725490197
846,1,46.73,75.18803921568627
847,1,64.06,79.67098039215686
848,1,53.49,83.61509803921568
849,1,45.38,76.07529411764706
850,1,61.78,70.99901960784314
851,1,48.97,77.04156862745099
852,1,58.51,86.87117647058824
853,1,57.85,83.51196078431371
854,1,49.77,65.36098039215686
855,1,50.66,84.72039215686274
856,1,50.1,74.94980392156862
857,1,69.82,67.58823529411765
858,1,53.12,69.19529411764705
859,1,52.85,79.16117647058823
860,1,63.88,86.10509803921568
861,1,72.94,79.34705882352941
862,1,72.02,65.09254901960784
863,1,59.24,79.91529411764705
864,1,50.51,80.97666666666666
865,1,53.1,84.17686274509805
866,1,56.53,81.28803921568627
867,1,53.9,87.8029411764706
868,1,58.54,84.52000000000001
869,1,51.81,67.43627450980392
870,1,52.25,60.39137254901961
871,1,57.48,63.33254901960784
872,1,69.6,74.71352941176471
873,1,51.65,81.57980392156864
874,1,66.16,86.74000000000001
875,1,56.4,63.79274509803922
876,1,63.73,85.5356862745098
